"SUID","EdgeBetweenness","interaction","name","path length","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"22125","2952.21650654","pp","1280.SAXN108_2470 (pp) 1280.SAXN108_2958",,"false","pp","1280.SAXN108_2470 (pp) 1280.SAXN108_2958","0.138","0.167","0.262","0.558","0.052",,"0.088","0.79","0.194"
"22126","2089.67034367","pp","1280.SAXN108_2470 (pp) 1280.SAXN108_2531",,"false","pp","1280.SAXN108_2470 (pp) 1280.SAXN108_2531",,"0.154","0.936",,,,"0.091","0.973","0.529"
"22127","765.59262943","pp","1280.SAXN108_2470 (pp) 1280.SAXN108_2957",,"false","pp","1280.SAXN108_2470 (pp) 1280.SAXN108_2957",,"0.131","0.758",,,,,"0.78",
"22128","3.66666667","pp","1280.SAXN108_2470 (pp) 1280.SAXN108_2472",,"false","pp","1280.SAXN108_2470 (pp) 1280.SAXN108_2472","0.138","0.663","0.936","0.983","0.198",,"0.876","0.999","0.592"
"22129","3375.13729424","pp","1280.SAXN108_2469 (pp) 1280.SAXN108_2472",,"false","pp","1280.SAXN108_2469 (pp) 1280.SAXN108_2472",,,,,,,"0.876","0.877","0.046"
"22130","7752.71047089","pp","1280.SAXN108_2469 (pp) 1280.SAXN108_2470",,"false","pp","1280.SAXN108_2469 (pp) 1280.SAXN108_2470","0.116",,,,"0.75",,"0.876","0.985","0.536"
"22131","3375.13729424","pp","1280.SAXN108_2469 (pp) 1280.SAXN108_2471",,"false","pp","1280.SAXN108_2469 (pp) 1280.SAXN108_2471",,,,,,,"0.876","0.876","0.043"
"22132","1554.88486537","pp","1280.SAXN108_1138 (pp) 1280.SAXN108_2170",,"false","pp","1280.SAXN108_1138 (pp) 1280.SAXN108_2170","0.07",,"0.618","0.264",,,"0.08","0.835","0.421"
"22133","355.42640841","pp","1280.SAXN108_1138 (pp) 1280.SAXN108_1139",,"false","pp","1280.SAXN108_1138 (pp) 1280.SAXN108_1139","0.259",,,,,,"0.891","0.932","0.231"
"22134","1066.47285879","pp","1280.SAXN108_1138 (pp) 1280.SAXN108_2952",,"false","pp","1280.SAXN108_1138 (pp) 1280.SAXN108_2952","0.081",,"0.803",,,,"0.221","0.872","0.203"
"22135","452.723868","pp","1280.SAXN108_1139 (pp) 1280.SAXN108_1141",,"false","pp","1280.SAXN108_1139 (pp) 1280.SAXN108_1141","0.181",,"0.54",,,,"0.412","0.874","0.499"
"22136","1747.8213909","pp","1280.SAXN108_1139 (pp) 1280.SAXN108_1301",,"false","pp","1280.SAXN108_1139 (pp) 1280.SAXN108_1301",,"0.438","0.54",,,,"0.044","0.963","0.868"
"22137","299.32974834","pp","1280.SAXN108_1139 (pp) 1280.SAXN108_1300",,"false","pp","1280.SAXN108_1139 (pp) 1280.SAXN108_1300","0.207","0.26","0.969",,,,"0.092","0.982","0.117"
"22138","1570.72451002","pp","1280.SAXN108_1136 (pp) 1280.SAXN108_1746",,"false","pp","1280.SAXN108_1136 (pp) 1280.SAXN108_1746",,"0.46",,"0.181",,,"0.049","0.773","0.525"
"22139","1237.0559282","pp","1280.SAXN108_1136 (pp) 1280.SAXN108_1137",,"false","pp","1280.SAXN108_1136 (pp) 1280.SAXN108_1137",,"0.16",,,,,"0.876","0.895","0.077"
"22140","521.98639338","pp","1280.SAXN108_1136 (pp) 1280.SAXN108_1138",,"false","pp","1280.SAXN108_1136 (pp) 1280.SAXN108_1138",,"0.361",,,,,"0.814","0.876",
"22141","779.7657343","pp","1280.SAXN108_1136 (pp) 1280.SAXN108_1139",,"false","pp","1280.SAXN108_1136 (pp) 1280.SAXN108_1139",,,,,,,"0.78","0.78",
"22142","980.33230939","pp","1280.SAXN108_1137 (pp) 1280.SAXN108_1689",,"false","pp","1280.SAXN108_1137 (pp) 1280.SAXN108_1689","0.08",,,,,,"0.136","0.782","0.748"
"22143","687.14318878","pp","1280.SAXN108_1137 (pp) 1280.SAXN108_1138",,"false","pp","1280.SAXN108_1137 (pp) 1280.SAXN108_1138",,"0.167",,,,,"0.814","0.838",
"22144","533.66246135","pp","1280.SAXN108_1137 (pp) 1280.SAXN108_1139",,"false","pp","1280.SAXN108_1137 (pp) 1280.SAXN108_1139",,,,,,,"0.78","0.78",
"22145","2.0","pp","1280.SAXN108_2462 (pp) 1280.SAXN108_2463",,"false","pp","1280.SAXN108_2462 (pp) 1280.SAXN108_2463",,"0.358",,,,,"0.845","0.896",
"22146","3.5","pp","1280.SAXN108_1130 (pp) 1280.SAXN108_1131",,"false","pp","1280.SAXN108_1130 (pp) 1280.SAXN108_1131","0.592","0.417",,,,,"0.792","0.947","0.069"
"22147","29.1411243","pp","1280.SAXN108_1129 (pp) 1280.SAXN108_1760",,"false","pp","1280.SAXN108_1129 (pp) 1280.SAXN108_1760",,,,,,,"0.053","0.842","0.841"
"22148","28.52596074","pp","1280.SAXN108_1129 (pp) 1280.SAXN108_1131",,"false","pp","1280.SAXN108_1129 (pp) 1280.SAXN108_1131",,,,,,,"0.615","0.943","0.86"
"22149","985.97739358","pp","1280.SAXN108_2455 (pp) 1280.SAXN108_2912",,"false","pp","1280.SAXN108_2455 (pp) 1280.SAXN108_2912",,,"0.9",,,,,"0.905","0.092"
"22150","1793.41920674","pp","1280.SAXN108_2455 (pp) 1280.SAXN108_2901",,"false","pp","1280.SAXN108_2455 (pp) 1280.SAXN108_2901",,,"0.375",,,,"0.13","0.773","0.617"
"22151","510.27570663","pp","1280.SAXN108_0276 (pp) 1280.SAXN108_0278",,"false","pp","1280.SAXN108_0276 (pp) 1280.SAXN108_0278",,"0.058",,,,,"0.818","0.821",
"22152","506.3748839","pp","1280.SAXN108_0276 (pp) 1280.SAXN108_0277",,"false","pp","1280.SAXN108_0276 (pp) 1280.SAXN108_0277",,"0.06",,,,,"0.831","0.835",
"22153","2.0","pp","1280.SAXN108_0275 (pp) 1280.SAXN108_0288",,"false","pp","1280.SAXN108_0275 (pp) 1280.SAXN108_0288",,,,,,,,"0.856","0.856"
"22154","2.0","pp","1280.SAXN108_0275 (pp) 1280.SAXN108_0287",,"false","pp","1280.SAXN108_0275 (pp) 1280.SAXN108_0287",,,,,,,"0.05","0.857","0.856"
"22155","2.0","pp","1280.SAXN108_0272 (pp) 1280.SAXN108_0273",,"false","pp","1280.SAXN108_0272 (pp) 1280.SAXN108_0273",,,,,,,"0.845","0.845",
"22156","2.0","pp","1280.SAXN108_0272 (pp) 1280.SAXN108_0274",,"false","pp","1280.SAXN108_0272 (pp) 1280.SAXN108_0274",,,,,,,"0.77","0.77",
"22157","2.0","pp","1280.SAXN108_0273 (pp) 1280.SAXN108_0274",,"false","pp","1280.SAXN108_0273 (pp) 1280.SAXN108_0274",,,,,,,"0.77","0.77",
"22158","2.0","pp","1280.SAXN108_0271 (pp) 1280.SAXN108_0272",,"false","pp","1280.SAXN108_0271 (pp) 1280.SAXN108_0272",,,,,,,"0.845","0.845",
"22159","2.0","pp","1280.SAXN108_0271 (pp) 1280.SAXN108_0274",,"false","pp","1280.SAXN108_0271 (pp) 1280.SAXN108_0274",,,,,,,"0.77","0.77",
"22160","2.0","pp","1280.SAXN108_0271 (pp) 1280.SAXN108_0273",,"false","pp","1280.SAXN108_0271 (pp) 1280.SAXN108_0273",,,,,,,"0.845","0.845",
"22161","3082.0","pp","1280.SAXN108_0267 (pp) 1280.SAXN108_0268",,"false","pp","1280.SAXN108_0267 (pp) 1280.SAXN108_0268",,,,,,,"0.845","0.845",
"22162","1533.37062517","pp","1280.SAXN108_0265 (pp) 1280.SAXN108_0266",,"false","pp","1280.SAXN108_0265 (pp) 1280.SAXN108_0266",,"0.777",,,,,"0.857","0.972","0.202"
"22163","5813.90428144","pp","1280.SAXN108_0265 (pp) 1280.SAXN108_1639",,"false","pp","1280.SAXN108_0265 (pp) 1280.SAXN108_1639",,,,,,,,"0.82","0.82"
"22164","2514.78900464","pp","1280.SAXN108_0265 (pp) 1280.SAXN108_1056",,"false","pp","1280.SAXN108_0265 (pp) 1280.SAXN108_1056",,"0.187",,,,,,"0.837","0.808"
"22165","1215.6318522","pp","1280.SAXN108_0265 (pp) 1280.SAXN108_0267",,"false","pp","1280.SAXN108_0265 (pp) 1280.SAXN108_0267",,"0.718",,,,,"0.612","0.891","0.083"
"22166","609.14925943","pp","1280.SAXN108_0264 (pp) 1280.SAXN108_0265",,"false","pp","1280.SAXN108_0264 (pp) 1280.SAXN108_0265",,,,,,,"0.845","0.845",
"22167","710.04690262","pp","1280.SAXN108_0264 (pp) 1280.SAXN108_0266",,"false","pp","1280.SAXN108_0264 (pp) 1280.SAXN108_0266","0.276",,,,,,"0.821","0.865",
"22168","125.68656082","pp","1280.SAXN108_0262 (pp) 1280.SAXN108_0652",,"false","pp","1280.SAXN108_0262 (pp) 1280.SAXN108_0652",,"0.761",,,,,"0.095","0.774",
"22169","702.38023595","pp","1280.SAXN108_0262 (pp) 1280.SAXN108_0266",,"false","pp","1280.SAXN108_0262 (pp) 1280.SAXN108_0266",,"0.784",,,,,"0.684","0.99","0.868"
"22170","824.14745455","pp","1280.SAXN108_0262 (pp) 1280.SAXN108_0265",,"false","pp","1280.SAXN108_0262 (pp) 1280.SAXN108_0265",,"0.771",,,,,"0.641","0.928","0.196"
"22171","1756.80383795","pp","1280.SAXN108_0262 (pp) 1280.SAXN108_0263",,"false","pp","1280.SAXN108_0262 (pp) 1280.SAXN108_0263",,"0.775",,,,,"0.696","0.989","0.858"
"22172","9.0","pp","1280.SAXN108_0262 (pp) 1280.SAXN108_0267",,"false","pp","1280.SAXN108_0262 (pp) 1280.SAXN108_0267",,"0.783",,"0.347",,,"0.512","0.954","0.418"
"22173","111.3116343","pp","1280.SAXN108_0262 (pp) 1280.SAXN108_0277",,"false","pp","1280.SAXN108_0262 (pp) 1280.SAXN108_0277",,"0.697",,,,,"0.177","0.865","0.503"
"22174","3082.0","pp","1280.SAXN108_1108 (pp) 1280.SAXN108_1109",,"false","pp","1280.SAXN108_1108 (pp) 1280.SAXN108_1109",,,,,"0.712",,"0.554","0.866",
"22175","2.0","pp","1280.SAXN108_1106 (pp) 1280.SAXN108_1107",,"false","pp","1280.SAXN108_1106 (pp) 1280.SAXN108_1107",,,,,,,"0.859","0.86",
"22176","3822.79247678","pp","1280.SAXN108_0256 (pp) 1280.SAXN108_2341",,"false","pp","1280.SAXN108_0256 (pp) 1280.SAXN108_2341","0.293",,"0.045",,,,,"0.868","0.821"
"22177","1299.11815613","pp","1280.SAXN108_0256 (pp) 1280.SAXN108_1050",,"false","pp","1280.SAXN108_0256 (pp) 1280.SAXN108_1050",,,,,,,"0.068","0.891","0.888"
"22178","884.64530384","pp","1280.SAXN108_0256 (pp) 1280.SAXN108_0515",,"false","pp","1280.SAXN108_0256 (pp) 1280.SAXN108_0515",,,"0.045",,,,"0.049","0.836","0.834"
"22179","884.64530384","pp","1280.SAXN108_0256 (pp) 1280.SAXN108_1249",,"false","pp","1280.SAXN108_0256 (pp) 1280.SAXN108_1249",,,"0.045",,,,,"0.86","0.86"
"22180","885.64530384","pp","1280.SAXN108_0256 (pp) 1280.SAXN108_2819",,"false","pp","1280.SAXN108_0256 (pp) 1280.SAXN108_2819",,,,,,,"0.052","0.85","0.849"
"22181","2076.01458201","pp","1280.SAXN108_1588 (pp) 1280.SAXN108_1591",,"false","pp","1280.SAXN108_1588 (pp) 1280.SAXN108_1591","0.066","0.158",,,,,"0.783","0.819","0.069"
"22182","558.85857082","pp","1280.SAXN108_1588 (pp) 1280.SAXN108_1592",,"false","pp","1280.SAXN108_1588 (pp) 1280.SAXN108_1592",,,,,,,"0.783","0.867","0.413"
"22183","1769.84882309","pp","1280.SAXN108_1588 (pp) 1280.SAXN108_1590",,"false","pp","1280.SAXN108_1588 (pp) 1280.SAXN108_1590",,,,,,,"0.784","0.862","0.385"
"22184","858.76027033","pp","1280.SAXN108_1588 (pp) 1280.SAXN108_1593",,"false","pp","1280.SAXN108_1588 (pp) 1280.SAXN108_1593",,,,,,,"0.783","0.789","0.069"
"22185","696.66437203","pp","1280.SAXN108_1588 (pp) 1280.SAXN108_1589",,"false","pp","1280.SAXN108_1588 (pp) 1280.SAXN108_1589","0.286",,,"0.136",,,"0.785","0.911","0.408"
"22186","2739.92168491","pp","1280.SAXN108_1588 (pp) 1280.SAXN108_1716",,"false","pp","1280.SAXN108_1588 (pp) 1280.SAXN108_1716","0.07","0.153",,"0.123",,,"0.356","0.789","0.599"
"22187","156.18722827","pp","1280.SAXN108_2435 (pp) 1280.SAXN108_2436",,"false","pp","1280.SAXN108_2435 (pp) 1280.SAXN108_2436",,"0.783",,,,,"0.544","0.896",
"22188","1972.2371605","pp","1280.SAXN108_2434 (pp) 1280.SAXN108_2436",,"false","pp","1280.SAXN108_2434 (pp) 1280.SAXN108_2436",,"0.322",,,,,"0.425","0.88","0.718"
"22189","1910.92363353","pp","1280.SAXN108_2434 (pp) 1280.SAXN108_2435",,"false","pp","1280.SAXN108_2434 (pp) 1280.SAXN108_2435",,"0.29",,,,,"0.678","0.789","0.151"
"22190","1115.12842281","pp","1280.SAXN108_0255 (pp) 1280.SAXN108_2454",,"false","pp","1280.SAXN108_0255 (pp) 1280.SAXN108_2454",,"0.169",,,,,,"0.896","0.881"
"22191","888.52145244","pp","1280.SAXN108_0255 (pp) 1280.SAXN108_1613",,"false","pp","1280.SAXN108_0255 (pp) 1280.SAXN108_1613",,,,,,,,"0.898","0.898"
"22192","1115.12842281","pp","1280.SAXN108_0255 (pp) 1280.SAXN108_2755",,"false","pp","1280.SAXN108_0255 (pp) 1280.SAXN108_2755",,"0.151",,,,,,"0.894","0.881"
"22193","1115.12842281","pp","1280.SAXN108_0255 (pp) 1280.SAXN108_2645",,"false","pp","1280.SAXN108_0255 (pp) 1280.SAXN108_2645",,,,,,,,"0.881","0.881"
"22194","9234.0","pp","1280.SAXN108_1102 (pp) 1280.SAXN108_2800",,"false","pp","1280.SAXN108_1102 (pp) 1280.SAXN108_2800","0.072",,,,,,,"0.882","0.879"
"22195","12304.0","pp","1280.SAXN108_1102 (pp) 1280.SAXN108_1575",,"false","pp","1280.SAXN108_1102 (pp) 1280.SAXN108_1575","0.07",,,,,,,"0.837","0.832"
"22196","551.14338981","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1179",,"false","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1179","0.073","0.694",,"0.372","0.111",,"0.156","0.987","0.923"
"22197","1155.96265457","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1439",,"false","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1439","0.08","0.235",,"0.119","0.285",,"0.264","0.827","0.571"
"22198","1347.59619642","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_2672",,"false","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_2672",,,,,,,"0.043","0.857","0.857"
"22199","755.63274516","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1183",,"false","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1183","0.068","0.375",,"0.119",,,"0.156","0.864","0.736"
"22200","3004.75511401","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1181",,"false","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1181","0.105","0.572","0.105","0.119","0.144",,"0.281","0.856","0.4"
"22201","443.95725036","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1574",,"false","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1574","0.073","0.379",,"0.372","0.009",,"0.067","0.835","0.587"
"22202","1673.64919975","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_2369",,"false","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_2369","0.065","0.709",,"0.128",,,"0.126","0.802","0.196"
"22203","1092.36759104","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1180",,"false","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1180","0.174","0.715","0.155","0.119","0.404",,"0.281","0.948","0.464"
"22204","1426.1741429","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1472",,"false","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1472","0.059","0.639",,"0.141",,,"0.059","0.773","0.304"
"22205","2204.08396098","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1770",,"false","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_1770","0.074","0.554",,,"0.221",,"0.156","0.808","0.402"
"22206","1829.28246585","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_2327",,"false","pp","1280.SAXN108_1109 (pp) 1280.SAXN108_2327","0.068","0.682",,"0.148","0.28",,"0.156","0.886","0.402"
"22207","1052.21346264","pp","1280.SAXN108_1584 (pp) 1280.SAXN108_1585",,"false","pp","1280.SAXN108_1584 (pp) 1280.SAXN108_1585",,,,,,,"0.735","0.801","0.28"
"22208","1929.77945748","pp","1280.SAXN108_1584 (pp) 1280.SAXN108_1716",,"false","pp","1280.SAXN108_1584 (pp) 1280.SAXN108_1716","0.079","0.233",,,,,"0.272","0.897","0.825"
"22209","163.21786401","pp","1280.SAXN108_1584 (pp) 1280.SAXN108_1731",,"false","pp","1280.SAXN108_1584 (pp) 1280.SAXN108_1731","0.127","0.714",,"0.119",,,"0.06","0.881","0.517"
"22210","1012.39874319","pp","1280.SAXN108_1584 (pp) 1280.SAXN108_1711",,"false","pp","1280.SAXN108_1584 (pp) 1280.SAXN108_1711",,"0.17",,,,,,"0.935","0.925"
"22211","291.15831883","pp","1280.SAXN108_1584 (pp) 1280.SAXN108_1710",,"false","pp","1280.SAXN108_1584 (pp) 1280.SAXN108_1710",,,,"0.119",,,"0.054","0.811","0.793"
"22212","4.0","pp","1280.SAXN108_2430 (pp) 1280.SAXN108_2610",,"false","pp","1280.SAXN108_2430 (pp) 1280.SAXN108_2610",,"0.784",,,"0.161",,,"0.811",
"22213","4.0","pp","1280.SAXN108_2430 (pp) 1280.SAXN108_2431",,"false","pp","1280.SAXN108_2430 (pp) 1280.SAXN108_2431",,"0.784",,,"0.644",,"0.796","0.983",
"22214","2020.14383396","pp","1280.SAXN108_2428 (pp) 1280.SAXN108_2707",,"false","pp","1280.SAXN108_2428 (pp) 1280.SAXN108_2707",,"0.181",,,,,,"0.878","0.858"
"22215","2806.48947263","pp","1280.SAXN108_2428 (pp) 1280.SAXN108_2532",,"false","pp","1280.SAXN108_2428 (pp) 1280.SAXN108_2532","0.056",,,,,,"0.043","0.854","0.852"
"22216","483.59101809","pp","1280.SAXN108_1579 (pp) 1280.SAXN108_1580",,"false","pp","1280.SAXN108_1579 (pp) 1280.SAXN108_1580",,,,,,,"0.876","0.94","0.541"
"22217","786.13134134","pp","1280.SAXN108_1579 (pp) 1280.SAXN108_1715",,"false","pp","1280.SAXN108_1579 (pp) 1280.SAXN108_1715",,,,,,,"0.059","0.907","0.905"
"22218","2.0","pp","1280.SAXN108_2422 (pp) 1280.SAXN108_2423",,"false","pp","1280.SAXN108_2422 (pp) 1280.SAXN108_2423","0.892","0.172","0.548",,,,"0.624","0.982",
"22219","2.66666667","pp","1280.SAXN108_2422 (pp) 1280.SAXN108_2424",,"false","pp","1280.SAXN108_2422 (pp) 1280.SAXN108_2424","0.073","0.628","0.665",,,,"0.46","0.931","0.069"
"22220","2.66666667","pp","1280.SAXN108_2423 (pp) 1280.SAXN108_2424",,"false","pp","1280.SAXN108_2423 (pp) 1280.SAXN108_2424","0.073","0.604","0.87",,"0.002",,"0.648","0.981","0.069"
"22221","8951.2303129","pp","1280.SAXN108_1571 (pp) 1280.SAXN108_1746",,"false","pp","1280.SAXN108_1571 (pp) 1280.SAXN108_1746",,"0.278",,,,,,"0.793","0.726"
"22222","7672.54677974","pp","1280.SAXN108_1571 (pp) 1280.SAXN108_1799",,"false","pp","1280.SAXN108_1571 (pp) 1280.SAXN108_1799","0.155",,"0.754",,,,"0.129","0.803",
"22223","914.16434831","pp","1280.SAXN108_1571 (pp) 1280.SAXN108_1572",,"false","pp","1280.SAXN108_1571 (pp) 1280.SAXN108_1572","0.067",,,,,,"0.885","0.888",
"22224","2709.90916305","pp","1280.SAXN108_0236 (pp) 1280.SAXN108_0768",,"false","pp","1280.SAXN108_0236 (pp) 1280.SAXN108_0768","0.067",,"0.867",,,,"0.112","0.893","0.149"
"22225","8792.46602419","pp","1280.SAXN108_0236 (pp) 1280.SAXN108_1294",,"false","pp","1280.SAXN108_0236 (pp) 1280.SAXN108_1294","0.069",,"0.754",,,,"0.072","0.808","0.206"
"22226","2453.83531586","pp","1280.SAXN108_0236 (pp) 1280.SAXN108_2912",,"false","pp","1280.SAXN108_0236 (pp) 1280.SAXN108_2912","0.067",,"0.867",,,,"0.112","0.893","0.149"
"22227","1489.14539274","pp","1280.SAXN108_0236 (pp) 1280.SAXN108_0237",,"false","pp","1280.SAXN108_0236 (pp) 1280.SAXN108_0237",,"0.743",,,,,"0.785","0.991","0.859"
"22228","2971.08914952","pp","1280.SAXN108_0236 (pp) 1280.SAXN108_0238",,"false","pp","1280.SAXN108_0236 (pp) 1280.SAXN108_0238","0.153","0.209",,,,,"0.695","0.778",
"22229","1265.74018931","pp","1280.SAXN108_0236 (pp) 1280.SAXN108_0709",,"false","pp","1280.SAXN108_0236 (pp) 1280.SAXN108_0709","0.063",,,,,,"0.054","0.828","0.822"
"22230","416.15569616","pp","1280.SAXN108_0237 (pp) 1280.SAXN108_0709",,"false","pp","1280.SAXN108_0237 (pp) 1280.SAXN108_0709",,"0.628",,,,,"0.095","0.948","0.859"
"22231","729.74837171","pp","1280.SAXN108_0237 (pp) 1280.SAXN108_0706",,"false","pp","1280.SAXN108_0237 (pp) 1280.SAXN108_0706",,"0.654",,,,,"0.095","0.815","0.458"
"22232","110.91085048","pp","1280.SAXN108_0237 (pp) 1280.SAXN108_0238",,"false","pp","1280.SAXN108_0237 (pp) 1280.SAXN108_0238",,"0.49",,,"0.036",,"0.739","0.865","0.07"
"22233","118.06600509","pp","1280.SAXN108_0234 (pp) 1280.SAXN108_0235",,"false","pp","1280.SAXN108_0234 (pp) 1280.SAXN108_0235",,"0.161",,,,,"0.473","0.853","0.696"
"22234","2189.17039665","pp","1280.SAXN108_0234 (pp) 1280.SAXN108_0236",,"false","pp","1280.SAXN108_0234 (pp) 1280.SAXN108_0236",,"0.237",,,,,"0.47","0.925","0.831"
"22235","409.5285674","pp","1280.SAXN108_0234 (pp) 1280.SAXN108_0709",,"false","pp","1280.SAXN108_0234 (pp) 1280.SAXN108_0709",,"0.766",,,,,"0.281","0.988","0.939"
"22236","1578.19062636","pp","1280.SAXN108_0234 (pp) 1280.SAXN108_0703",,"false","pp","1280.SAXN108_0234 (pp) 1280.SAXN108_0703",,"0.671",,"0.182",,,"0.281","0.901","0.55"
"22237","648.94500526","pp","1280.SAXN108_0234 (pp) 1280.SAXN108_0706",,"false","pp","1280.SAXN108_0234 (pp) 1280.SAXN108_0706",,"0.75",,,,,"0.281","0.964","0.817"
"22238","2.0","pp","1280.SAXN108_1565 (pp) 1280.SAXN108_1566",,"false","pp","1280.SAXN108_1565 (pp) 1280.SAXN108_1566",,"0.385",,,,,"0.862","0.962","0.588"
"22239","2.0","pp","1280.SAXN108_1565 (pp) 1280.SAXN108_1567",,"false","pp","1280.SAXN108_1565 (pp) 1280.SAXN108_1567",,"0.168",,,,,"0.862","0.948","0.587"
"22240","1411.31963644","pp","1280.SAXN108_0235 (pp) 1280.SAXN108_0236",,"false","pp","1280.SAXN108_0235 (pp) 1280.SAXN108_0236",,"0.777","0.329",,,,"0.853","0.997","0.902"
"22241","520.60800615","pp","1280.SAXN108_0235 (pp) 1280.SAXN108_0709",,"false","pp","1280.SAXN108_0235 (pp) 1280.SAXN108_0709","0.11",,,,,,"0.105","0.873","0.853"
"22242","1735.36942212","pp","1280.SAXN108_0235 (pp) 1280.SAXN108_0546",,"false","pp","1280.SAXN108_0235 (pp) 1280.SAXN108_0546","0.259","0.187","0.332",,,,"0.105","0.959","0.905"
"22243","95.88602993","pp","1280.SAXN108_0235 (pp) 1280.SAXN108_0237",,"false","pp","1280.SAXN108_0235 (pp) 1280.SAXN108_0237",,"0.673",,,,,"0.784","0.986","0.82"
"22244","2.0","pp","1280.SAXN108_1566 (pp) 1280.SAXN108_1567",,"false","pp","1280.SAXN108_1566 (pp) 1280.SAXN108_1567","0.258","0.742",,"0.361","0.526",,"0.876","0.996","0.59"
